"CODIGO","DESIGNACAO","SIGLA_UC","CURSO"
"MEEC2065","Sistemas de Acontecimentos Discretos","SAD",400
"MEEC2064","Controlo de Sistemas não Lineares","CSNL",400
"MEEC2100","Processamento de Sinal Aplicado às Comunicações","PSAC",400
"MEEC1087","Tecnologias das Comunicações","TC",400
"MEEC1083","Identificação para Controlo","IC",400
"MEEC1082","Controlo de Sistemas Lineares","CSL",400
"MEEC1081","Processamento de Informação Sensorial","PIS",400
"MEEC1077","Sistemas de Controlo","SC",400
"MEEC1076","Integração Empresarial","IE",400
"MEEC2092","Visão e Controlo Inteligente","VCI",400
"MEEC2091","Sistemas de Automação","SA",400
"MEEC2090","Estratégia e Gestão de Operações","EGO",400
"MEEC1075","Sistemas Distribuidos em Tempo Real","SDTR",400
"MRSC1203","Análise e Modelização de Sistemas e Redes","AMSR",2085
"MRSC1202","Planeamento e Gestão de Redes","PGR",2085
"MRSC1201","Programação em Comunicações","PC",2085
"MRSC1200","Serviços Multimédia","SM",2085
"MRSC1103","Redes IP","RIP",2085
"MRSC1102","Sistemas de Comunicação","SC",2085
"MRSC1101","Sistemas Distribuidos","SD",2085
"MRSC1100","Tecnologias Básicas das Comunicações","TBC",2085
"EEAM1316","Simulação","",2065
"EEAM1315","Planeamento de Experiências","",2065
"EEAM1314","Investigação Operacional","",2065
"EEAM1313","Fenómenos de Espera","",2065
"EEAM1312","Estudos Sismicos","",2065
"EEAM1311","Estudos Geotécnicos","",2065
"EEAM1310","Estudos Demográficos","",2065
"EEAM1309","Estudos de Tráfego","",2065
"EEAM1308","Estimadores Recursivos","",2065
"EEAM1307","Estatística de Extremos","",2065
"EEAM1306","Equações Diferenciais Estocásticas","",2065
"EEAM1305","Controlo Estatístico da Qualidade","",2065
"EEAM1304","Complementos de Informática","",2065
"EEAM1303","Autómatos Celulares","",2065
"EEAM1302","Análise de Risco","",2065
"EEAM1301","Análise de Dados Multivariados","",2065
"EEAM1300","Amostragem e Sondagens","",2065
"EEAM1202","Modelação: Casos de Estudo","",2065
"EEAM1201","Complementos de Estatística Aplicada","",2065
"EEAM1200","Análise Estatística das Dependências","",2065
"EEAM1103","Informática","",2065
"EEAM1102","Complementos de Análise","",2065
"EEAM1101","Estatística Aplicada","",2065
"EEAM1100","Bases Probabilisticas da Estatistica","",2065
"MEEC2096","Dinâmica e Estabilidade de Sistemas Eléctricos","DESE",400
"MEEC2095","Mercados de Electricidade e Qualidade de Serviço","MEQS",400
"MEEC1086","Produção Dispersa e Energias Renováveis","PDER",400
"MEEC1085","Métodos de Planeamento de Sistemas Eléctricos","MPSE",400
"MEEC1084","Métodos Computacionais de Análise de Sistemas Eléctricos","MCASE",400
"MEEC2094","Arquitectura e Projecto de Computadores","APC",400
"MEEC2093","Aplicações na Web","AW",400
"MEEC1080","Concepção e Programação de Sistemas Distribuídos","CPSD",400
"MEEC1079","Inspecção e Visão Industrial","IVI",400
"MEEC1078","Projecto de Circuitos e Sistemas Digitais","PCSD",400
"MEEC2089","Metodologias de Apoio à Decisão","MAD",400
"MEEC2088","Redes de Comunicação","RC",400
"MEEC2087","Organizações, Tecnologia e Gestão","OTG",400
"MEEC1074","Processamento e Análise de Sinal","PAS",400
"MEEC1073","Programação Orientada aos Objectos","POO",400
"MEEC1072","Fiabilidade e Qualidade","FQ",400
"MGI1108","Produtos e Serviços de Informação","PSI",2005
"CPGEA413","Gestão e Exploração de Sistemas de Saneamento Básico","",1200
"CPGEA318","Planeamento de Recursos Hidricos","",1200
"CPGEA317","Concepção Geral e Projecto de Sistemas de Saneamento Básico","",1200
"CPGEA214","Tratamento de Agua e Efluentes","",1200
"CPGEA213","Modelação Matemática em Recursos Hidricos","",1200
"CPGEA212","Engenharia Fluvial e Obras Hidráulicas","",1200
"CPGEA110","Planeamento e Ordenamento do Território","",1200
"CPGEA109","Complementos de Hidrologia","",1200
"MEA413","Gestão e Exploração de Sistemas de Saneamento Básico","",1100
"MEA318","Planeamento de Recursos Hídricos","",1100
"MEA317","Concepção Geral e Projecto de Sistemas de Saneamento Básico","",1100
"MEA214","tratamento de Águas e Efluentes","",1100
"MEA213","Modelação Matemática em Recursos Hídricos","",1100
"MEA212","Engenharia Fluvial e Obras Hidráulicas","",1100
"MEA110","Planeamento e Ordenamento do Território","",1100
"MEA109","Complementos de Hidráulica","",1100
"EMI225","Inglês Técnico I","IT1",318
"EMI333","Geologia Ambiental","GA",318
"EMI332","Tecnologia do Tratamento de Matérias Primas e Resíduos II","TTMPR",318
"EMI331","Prospecção Geológica e Geofísica","PGG",318
"EMI330","Inglês Técnico II","IT2",318
"EMI329","Mecânica dos Solos e Reconhecimento Geotécnico","MSRG",318
"EMI328","Tecnologia do Tratamento de Matérias Primas e Resíduos I","TTMPR",318
"EMI438","Stock, Deposição e Estabilização de Resíduos","SDER",318
"EMI437","Detecção Remota e Sistemas de Informação Geográfica","DRSIG",318
"EMI436","Logística Aplicada ao Planeamento Mineiro","LAPM",318
"EMI435","Processos Quimicos de Separação","PQS",318
"EMI434","Análise Quimica Aplicada","AQA",318
"EMI433","Diagramas de Processo","DP",318
"EEC5277","Logística","L",255
"EEC5021","Concepção de Instalações Eléctricas","CIE",255
"EEC5180","Informação na Web","IWEB",255
"EEC5179","Sistemas de Agentes Computacionais","SAC",255
"EEC5178","Redes de Banda Larga","RBL",255
"EMM529","Engenharia Assistida por Computador","EAC",315
"EM635","Moldação por Injecção de Polímeros","MIP",304
"EM634","Moldação por Injecção de Ligas Leves","MILL",304
"EM633","Fabricação de Moldes","FM",304
"EM632","Corte de Metais por Arranque de Apara","CMAA",304
"EM631","Projecto de Fim de Curso","PFC",304
"CPGCE115","Comportamento Térmico de Edificios","",1800
"MCE119","Comportamento Térmico de Edificios","CTE",200
"MDI1204","Projecto II","PII",2080
"MDI1203","Materiais e Tecnologias de Produção","MTP",2080
"MDI1202","Desenvolvimento do Produto","DP",2080
"MDI1201","Modelos e Métodos de Ergonomia","MME",2080
"MDI1200","Concepção Assistida por Computador","CAC",2080
"MDI1105","Resistência dos Materiais","RM",2080
"MDI1104","História do Design Industrial","HDI",2080
"MDI1103","Projecto I","PI",2080
"MDI1102","Métodos de Projecto em Design Industrial","MPDI",2080
"MDI1101","Teoria da Forma","TF",2080
"MDI1100","Cultura do Design","CD",2080
"PMSEG1308","Geotecnia Ambiental II","",2040
"PMSEG1307","Melhoramento de Maciços","",2040
"PMSEG1306","Estabilidade e Estabilização de Taludes","",2040
"PMSEG1208","Geossintéticos.Aplicações e Dimensionamento","",2040
"PMSEG1207","Mecânica das Rochas","",2040
"MEM1232","Escoamentos Especiais (Gás-Sólido)","",100
"MEM1231","Radiação Térmica","",100
"EMG4205","Tratamento de Residuos Sólidos","TRS",649
"EMG4204","Engenharia de Custos e Avaliação de Projecto","ECAP",649
"EMG4203","Geologia e Metalogénese de Portugal","GMP",649
"EMG4202","Logística Aplicada ao Planeamento Mineiro","LAPM",649
"EMG4201","Processos Quimicos de Separação","PQS",649
"EMG4105","Detecção Remota e Sistemas de Informação Geográfica","DRSIG",649
"EMG4104","Metalogénese Global","MG",649
"EMG4103","Análise Quimica Aplicada","AQA",649
"EMG4102","Geomecânica","G",649
"EMG4101","Diagramas de Processo","DP",649
"MFAMF1108","Agitação e Fenómenos de Transporte","AFT",2050
"MGI1211","Bases de Dados","BD",2005
"MGI1210","Análise Documental","ADOC",2005
"MGI1209","Análise de Dados","ADAD",2005
"MGI1208","Informação Empresarial","IE",2005
"MGI1207","Informação Cientifico-Técnica","ICT",2005
"MGI1107","Análise de Sistemas de Informação","ASI",2005
"MEB107","Tecnologia Geral(Materiais e Mecânica)","AFTGMM",1500
"MEB106","Tecnologia Geral(Electrónica e Informática)","AFTGII",1500
"MEST318","Aplicações de Engenharia do Vento","AEV",500
"MEST317","Estruturas de Madeira","EM",500
"CPGEM1230","Projecto Especial de Mestrado I","",2035
"MEMT2000","Métodos Experimentais em Investigação de Materiais II","ME2",700
"MEMT1000","Métodos Experimentais em Investigação de Materiais I","ME1",700
"MEM1230","Projecto Especial de Mestrado I","",100
"CPGEM1119","Método dos Elementos Finitos","",2035
"EC235","Calculo Numérico","",233
"EC234","Desenho Complementar","",233
"CPGEE2019","Supervisão. Controlo Protecção Sistemas de Energia","",1300
"CPGEE2022","Sistemas Confiáveis","",1300
"CPGEE2021","Qualidade no Processo Industrial","",1300
"CPGEE2020","Monitorização e Análise Segurança em Sistemas Eléctricos","",1300
"CPGEE1047","Tecnologias Emergentes","",1300
"CPGEE1046","Sistemas Flexiveis de Fabrico","",1300
"CPGEE1045","Aplicações Baseadas na Web","",1300
"MEAM1316","Simulação","",2055
"MEAM1315","Planeamento de Experiências","",2055
"MEAM1314","Investigação Operacional","",2055
"MEAM1313","Fenómenos de Espera","",2055
"MEAM1312","Estudos Sismicos","",2055
"MEAM1311","Estudos Geotécnicos","",2055
"MEAM1310","Estudos Demográficos","",2055
"MEAM1309","Estudos de Tráfego","",2055
"MEAM1308","Estimadores Recursivos","",2055
"MEAM1307","Estatística de Extremos","",2055
"MEAM1306","Equações Diferenciais Estocásticas","",2055
"MEAM1305","Controlo Estatístico da Qualidade","",2055
"MEAM1304","Complementos de Informática","",2055
"MEAM1303","Autómatos Celulares","",2055
"MEAM1302","Análise de Risco","",2055
"MEAM1301","Análise de Dados Multivariados","",2055
"MEAM1300","Amostragem e Sondagens","",2055
"EFAMF1207","Dispersão de Poluentes em Meio Hidrico","",2060
"EFAMF1206","Hidrodinâmica Marítima","",2060
"EFAMF1205","Agitação e Mistura","",2060
"EFAMF1204","Fluidos Não-Newtonianos","",2060
"EFAMF1203","Redes de Gás","",2060
"EFAMF1202","Laboratório de Mecânica dos Fluidos II","",2060
"EFAMF1201","Mecânica dos Fluidos Computacional Aplicada","",2060
"EFAMF1200","Turbolência","",2060
"EFAMF1107","Escoamentos com Superfície Livre","",2060
"EFAMF1106","Dispersão Atmosférica","",2060
"EFAMF1105","Sedimentação e Transporte","",2060
"EFAMF1104","Fluidização e Transporte Pneumático","",2060
"EFAMF1103","Redes de Fluidos Incompressiveis","",2060
"EFAMF1102","Laboratório de Mecânica dos Fluidos I","",2060
"EFAMF1101","Introdução à Mecânica dos Fluidos Computacional","",2060
"EFAMF1100","Mecânica dos Fluidos","",2060
"MEMT147","Métodos Experimentais em Investigação de Materiais II","MEIM2",700
"MEMT146","Métodos Experimentais em Investigação de Materiais I","MEIM1",700
"MEM1134","Sistemas e Controlo","",100
"MEM1133","Gestão de Energia Térmica","",100
"MEM1132","Térmicas de Medição e Métodos Experimentais","",100
"MEM1131","Métodos Numéricos em Mecânica dos Fluidos e Convecção","",100
"MEM1130","Métodos Numéricos em Condução","",100
"MEM1129","Convecção e Mudança de Fase","",100
"MEM1128","Condução de Calor","",100
"MEM1119","Métodos dos Elementos Finitos I","",100
"MEM1127","Permutadores de Calor - Secagem","",100
"MEM1126","Refrigeração","",100
"MEM1125","Gestão de Energia Térmica","",100
"MEM1124","Técnicas de Medição e Métodos Experimentais","",100
"MEM1123","Métodos Numéricos em Mecânica dos Fluidos e Convecção","",100
"MEM1122","Métodos Numéricos em Condução","",100
"MEM1121","Convenção e Mudança de Fase","",100
"MEM1120","Condução de Calor","",100
"MEM1118","Mecânica do Contacto","",100
"MEM1117","Tribologia","TRIB",100
"MEM1116","Método dos Elementos Finitos II","",100
"MEM1115","Método dos Elementos Finitos","",100
"MEMT145","Ecomateriais e Materiais para Medicina","EMM",700
"MEMT144","Engenharia de Compósitos","EC",700
"MEMT143","Engenharia de Superfícies","ES",700
"MEMT141","Técnicas Electroquímicas","TE",700
"MEMT142","Materiais para Electrónica","MPE",700
"MEMT140","Análise Térmica","AT",700
"MEMT139","Espectroscopias de Superfície","ESPS",700
"MEMT138","Espectroscopias do Visível, do Infra-Vermelho e Raman","EVIR",700
"MEMT137","Difracção de Raios X","DRX",700
"MEMT136","Microscopia Electrónica de Varrimento e Microanálise","MEVM",700
"MEMT135","Cerâmicos","CER",700
"MEMT100","Metais","MET",700
"EPPAU2220","Seminário/Projecto II (Especialização em Projecto)","",2070
"EPPAU2219","Seminário/Projecto II (Especialização em Planeammento)","",2070
"EPPAU2218","Metodologias de Investigação e Decisão","",2070
"EPPAU2217","Mobilidade e Transportes","",2070
"EPPAU2216","Políticas Urbanas","",2070
"EPPAU2215","Sistemas de Planeamento","",2070
"EPPAU1117","Seminário/Projecto I (Especialização em Projecto)","",2070
"EPPAU1116","Seminário/Projecto I (Especialização em Planeamento)","",2070
"EPPAU1115","Desenho Urbano","",2070
"EPPAU1114","Ambiente e Recursos Naturais","",2070
"EPPAU1113","Desenvolvimento Urbano","",2070
"EPPAU1112","Teoria do Planeamento","",2070
"CPGEA316","Gestão dos Recursos Hidricos","",1200
"MIAC1104","Projecto de Programação","",1700
"MTM119","Redes de Comunicações e Serviços Multimédia","RCSM",1600
"MTM118","Paradigmas de Programação e Bases de Dados","PPBD",1600
"MTM117","Complementos de Educação Multimédia","CEM",1600
"MEEC2022","Sistemas Confiáveis","SC",400
"MEEC2021","Qualidade no Processo Industrial","",400
"MEEC2020","Monitorização e Análise Segurança em Sistemas Eléctricos","MASSE",400
"MEEC1047","Tecnologias Emergentes","TECE",400
"MEEC1046","Sistemas Flexiveis de Fabrico","",400
"MEEC1045","Aplicações Baseadas na Web","ABW",400
"MEMI1100","Análise de Dados com Variabilidade Espacial","",600
"MPPAU2220","Seminário/Projecto II(Especialização em Projecto)","S/PII",1000
"MPPAU2218","Metodologias de Investigação e Decisão","MID",1000
"MPPAU2216","Políticas Urbanas","PURB",1000
"MPPAU2215","Sistemas de Planeamento","SPLAN",1000
"MPPAU1117","Seminário/Projecto I(Especialização em Projecto)","S/PI",1000
"MPPAU1116","Seminário/Projecto I(Especialização em Planeamento)","S/PI",1000
"MPPAU1114","Ambiente e Recursos Naturais","ARN",1000
"MPPAU1113","Desenvolvimento Urbano","DU",1000
"MPPAU1112","Teoria do Planeamento","TPLAN",1000
"MMCCE1212","Programação Orientada por Objectos e Interfaces Gráficas","",2025
"MEST316","Complementos de Instabilidade de Estruturas","CIE",500
"MEST315","Aplicação e Dimensionamento de Geossintéticos","ADG",500
"MEA316","Gestão dos Recursos Hidricos","",1100
"EC5280","Projecto de Redes de Gás","PRGS2",233
"EC5169","Tratamento de Águas e Efluentes","TAE",233
"EC5168","Habitação","HAB",233
"EEC4282","Sistemas de Representação e Processamento de Informação","SRPI",255
"EC547","Seminário de Geotecnia I","SG1",233
"EEC5276","Electrónica da Instrumentação","EI",255
"EEC5275","Complementos de Comunicações Digitais","CCD",255
"EEC5274","Processamento Digital de Sinal em Tempo Real","PDSTR",255
"EEC5273","Análise, Sintese e Reconhecimento da Fala","ASRF",255
"EEC5272","VLSI Analógico","VA",255
"EEC5271","Sistemas Multimédia","SM",255
"EEC5270","Televisão Digital","TD",255
"EEC5177","Sistemas Distribuídos","SD",255
"EEC5176","Engenharia de Software","ES",255
"EEC5175","Comunicação de Dados e Redes de Computadores II","CDRC2",255
"EEC5174","Projecto para a Testabilidade","PPT",255
"EEC5173","Aplicações de Processamento de Sinal e Imagem","APSI",255
"EEC5172","Sistemas de Telecomunicações II","ST2",255
"EEC5171","Sistemas Períciais","SP",255
"EEC5170","Electrónica das Telecomunicações","ETELE",255
"EEC5247","Controlo de Potência II","CP2",255
"EEC5246","Integração de Sistemas de Fabrico","ISF",255
"EEC5248","Introdução aos Sistemas Discretos","ISD",255
"EEC5245","Tecnologias de Sistemas de Automação Industrial","TSAI",255
"EEC5244","Aplicações de Processamento de Sinal","APS",255
"EEC5243","Métodos de Optimização","MO",255
"EEC5242","Distribuição e Logística","DL",255
"EEC5241","Controlo e Optimização Dinâmica em Engenharia","CODE",255
"EEC5145","Sistemas de Apoio à Decisão","SAD",255
"EEC5144","Controlo II","C2",255
"EEC5143","Electrónica Industrial II","EI2",255
"EEC5142","Análise de Sistemas de Produção","ASP",255
"EEC5225","Processos Electroquímicos, Corrosão","PEC",255
"EEC5224","Planeamento de Sistemas de Energia","PSE",255
"EEC5223","Regimes Transitórios em Sistemas Eléctricos","RTSE",255
"EEC5127","Distribuição de Energia II","DE2",255
"EEC5126","Análise de Sistemas Eléctricos II","ASE2",255
"EEC5125","Instalações Eléctricas Especiais","IEE",255
"EEC5124","Decisão e Optimização em Sistemas de Energia","DOSE",255
"EEC5123","Aquisição e Processamento de Informação em Sistemas de Energia","APISE",255
"EEC5122","Tracção Eléctrica","TE",255
"EEC4882","Sistemas de Representação e Processamento de Informação","SRPI",255
"EEC4279","Projecto de Sistemas Digitais","PSD",255
"EM337","Instrumentação para Medição","IM",304
"GEI414","Orgãos de Máquinas II e Anteprojecto","OM2&A",433
"GEI413","Orgãos de Máquinas I","OM1",433
"EMG3204","Sistemas de Carga e Transporte","SCT",649
"EMG3203","Prospecção Geológica e Geofísica","PGG",649
"EMG3202","Desmonte de Maciços","DM",649
"EMG3201","Aquisição e Análise de Dados","AAD",649
"EMG3105","Geologia Ambiental","GA",649
"EMG3104","Tecnologia de Tratamento de Matérias-Primas e Resíduos I","TTMPR1",649
"EMG3103","Mecânica de Fluidos","MF",649
"EMG3101","Análise Numérica","AN",649
"MEAM1202","Modelação:Casos de Estudo","",2055
